produto_id,quantidade,nome
23715,100,PALIO 04/07 ARO PRETO MASC CROMADA LE
23717,100,M42008 FUCA C/BOTAO
23718,100,M39017 CELTA C/CABO
23719,100,N340491 GOL/PAR/SAV
23720,100,N348203 PALIO/UNO/MOBI/ARGO
23721,100,N348202 UNO/PALIO/SEINA FIRE
23722,100,N345520 COURIE/FIESTA/KA MOD ANTIGO
23723,100,M99473 CARENADA 12'' SILICONE
23725,100,N312035 CORSA 94/99 PICK-UP 96/99
23726,100,M15798 STRADA 09... C/SOQUETE LD
23727,100,M15799 STRADA 09... C/SOQUETE LE
23728,100,M15791 STRADA 02/08 S/SOQUETE LE
23729,100,M15790 STRADA 02/08 S/SOQUETE LD
23730,100,M15793 STRADA 02/08 C/SOQUETE LE
23731,100,M15792 STRADA 02/08 C/SOQUETE LD
23732,100,N237402 GRAMPO/MANTA/FORRO VW
23733,100,2103PK GOL/FOX EA111
23734,100,123PK CELTA/CORSA VHC 1.0 03...
23735,100,253PK GOL AT 1.0 8V
23736,100,SB75613 PALIO FIRE 1.0 1.3 1.4
23737,100,SB76351 CELTA/PRISMA/CORSA VHC
23738,100,SB75943 GOL/PAR/SAV AP
23739,100,M45320 GOL/SAVEIRO 87/90
23740,100,FIORINO 04/09 BICOLOR CARTO LD
23741,100,FIORINO 04/09 BICOLOR CARTO LE
23742,100,BRASILIA CANTO /AMBAR/RUBI/FUME
23743,100,BRASILIA TRICO LD
23744,100,BRASILIA TRICO LE
23745,100,BRASILIA RUBI LD
23746,100,BRASILIA RUBI LE
23749,100,BRASILIA FUME LD
23750,100,BRASILIA FUME LE
23752,100,BRASILIA AMBAR
23753,100,BRASILIA CRISTAL
23754,100,BRASILIA FUME
23755,100,BRASILIA
23756,100,PARATI G3 LD
23757,100,PARATI G3 LE
23758,100,VOYAGE G6/G7 RE FUME LD
23759,100,VOYAGE G6/G7 RE FUME LE
23762,100,M35067 CORSA 94/09 DIANT LE
23763,100,M35066 CORSA94/09 DIANT LD
23764,100,M35074 CORSA/MONTANA 02/11 DIANT LD
23765,100,M35075 CORSA/MONTANA 02/11 DIANT LE
23766,100,N316632 ASTRA 99/02
23767,100,M39042 ASTRA 98/12 DIANT LD
23768,100,M39043 ASTRA 98/12 DIANT LE
23771,100,N345101 GOL/PAR/SAV/SAN 88...
23772,100,N345111 GOL/PAR/SAV G2
23773,100,N345113 GOL/PAR/SAV G3
23774,100,N345213 CORSA
23775,100,N344012 PALIO TDS
23776,100,N345403 UNO/PREMIO/ELBA
23777,100,GOL G3 S/SOQUETE
23778,100,M45738 GOL 96 C/SOQUETE
23779,100,M45739 GOL G3 S/SOQUETE
23780,100,M46717 GOL G4/FOX 04/13
23781,100,M48719 FOX 15.../ UP 14...
23782,100,M13735 UNO VIVACE/PALIO 08/11
23783,100,M16711 PALIO/IDEA/GRAND SIENA
23784,100,M46720 GOL G5/VOYAGE
23787,100,M15722 PALIO/WEEK/SIENA LANTERNA TETO
23788,100,M99124 SMELL CHERY
23789,100,M99125 SMELL BLUE
23791,100,M21050 FORD OVAL AZUL
23792,100,DELIMITADORA/CAMINHAO
23793,100,DELIMITADORA PALITAO/CAMINHAO
23794,100,DELIMITADORA PALITINHO/CAMINHAO
23795,100,VW CONSTALLATION 12/19/ CAMINHAO
23796,100,FORD/VW 90/11 CAMINHAO
23797,100,FORD CARGO/ VW MARMITAO / CAMINHAO
23798,100,HR 04/19 / CAMINHAO
23799,100,IVECO DAILY 08/09 / CAMINHAO
23800,100,MB 80... / CAMINHAO
23801,100,N319129 SAVEIRO CROSS/GOL RALLY
23802,100,N317122 POLO SED/HAT 07/11
23803,100,M35705 CORSA CLASSIC 10/17
23804,100,M35704 CORSA/MERIVA/ASTRA/VECTRA 05...
23805,100,M39705 ASTRA/VECTRA/CORSA - CRISTAL
23806,100,GOL/FOX 03/14 / UP 15...
23807,100,GOL/PARATI/KOMBI ...99 S/TEMPORIZADOR
23808,100,M45736 GOL/VOYAGE/SANTANA
23809,100,PALIO 96/00/SIENA 98/00/STRADA 99/01
23810,100,M15719 PALIO/SIENA/WEEKEND 01/STRADA 02
23811,100,CELTA/PRISMA...13
23812,100,CORSA 4P /PICK UP TRICO LD
23813,100,CORSA 4P/PICK UP TRICO LE
23814,100,CORSA SEDAN 03...R/CRISAL LD
23815,100,CORSA SEDAN 03... R/CRISTAL LE
23816,100,CORSA SEDAN 03... R/ROSA LD
23817,100,CORSA SEDAN 03... R/ROSA LE
23818,100,CORSA WIND 2000 (BOLHA) LD
23819,100,CORSA WIND 2000 (BOLHA) LE
23820,100,COURIER 96/09 TRICOLOR LD
23821,100,COURIER 96/09 TRICOLOR LE
23822,100,ESCORT 84/86 TRICO LD
23823,100,ESCORT 84/86 TRICO LE
23824,100,ESCORT 87/92 FUME LD
23825,100,ESCORT 87/92 FUME LE
23826,100,ESCORT PERUA SW 97/01 TRICOLOR LD
23827,100,ESCORT PERUA SW 97/01 TRICOLOR LE
23828,100,ESCORT/VERONA 93/96 FUME LD
23829,100,ESCORT/VERONA 93/96 FUME LE
23830,100,ESCORT/VERONA 93/96 TRICOLOR LD
23831,100,ESCORT/VERONA 93/96 TRICOLOR LE
23832,100,CARAVAN 80/92 FUME LD
23833,100,CARAVAN 80/92 FUME LE
23834,100,TORO 16/22
23835,100,M39096 ASTRA 03... CENTRAL
23836,100,M39028 ASTRA 03.. C/F LD
23837,100,M39029 ASTRA 03... C/F LE
23838,100,M39026 ASTRA 03... S/F LD
23839,100,M39027 ASTRA 03... S/F LE
23840,100,M35024 CLASSIC 10... LD
23841,100,M35025 CLASSIC 10... LE
23844,100,M15098 PALIO WEEKEND/ADV 05/18 DIANT LD
23845,100,M15099 PALIO WEEKEND/ADV 05/18 DIANT LE
23846,100,M27050 ECO SPORT 02/12 DIANT LD
23847,100,M27051 ECO SPORT 02/12 DIANT LE
23848,100,M16020 STRADA TREKKING 12/14 DIANT LD
23849,100,M16021 STRADA TREKKING 12/14 DIANT LE
23850,100,M15086 STRADA/ADVENTURE 01/04 DIANT LD
23851,100,M15087 STRADA/ADVENTURE 01/04 DIANT LE
23852,100,M13046 UNO WAY 04/13 DIANT CINZA LD
23853,100,M13047 UNO WAY 04/13 DIANT CINZA LE
23854,100,M13042 UNO WAY 04/13 DIANT PRETO LD
23855,100,M13043 UNO WAY 04/13 DIANT PRETO LE
23856,100,M15072 STRADA/WEEK/ADVENTURE 98/00 TRAS LD
23857,100,M15073 STRADA/WEEK/ADVENTURE 98/00 TRAS LE
23858,100,M35068 CORSA 94/08 TRAS LD
23859,100,M35069 CORSA 94/08 TRAS LE
23860,100,M35088 CORSA CLASSIC 10... TRAS LD
23861,100,M35089 CORSA CLASSIC 10... TRAS LE
23862,100,M35084 CORSA HATCH 02/11 TRAS LD
23863,100,M35085 CORSA HATCH 02/11 TRAS LE
23864,100,M35080 CORSA SEDAN 02/11 TRAS LD
23865,100,M35081 CORSA SEDAN 02/11 TRAS LE
23866,100,M35064 CORSA SEDAN 96/09 TRAS LD 
23867,100,M27052 ECO SPORT 02/12 TRAS LD
23868,100,M27053 ECO SPORT 02/12 TRAS LE
23869,100,M16022 STRADA TREKKING 12/14 TRAS LD
23870,100,M16023 STRADA TREKKING 12/14 TRAS LE
23871,100,M13048 UNO WAY 04/13 TRAS CINZA LD
23872,100,M13049 UNO WAY 04/13 TRAS CINZA LE
23873,100,M13044 UNO WAY 04/13 TRAS PRETO LD
23874,100,M13045 UNO WAY 04/13 TRAS PRETO LE
23875,100,M16020 STRADA TREKKING 12/14 DIANT LD
23876,100,M16021 STRADA TREKKING 12/14 DIANT LE
23877,100,M13065 FORINO 91 ... M/PORTA TRAS LE
23878,100,M13064 FIORINO 91... M/PORTA TRAS LD
23879,100,M48310 KOMBI 97/05 TELA GRANDE
23881,100,M13701 UNO 84/90 AMBAR LE
23882,100,M13700 UNO 84/90 AMBAR LD
23883,100,M13702 UNO 84/90 CRISTAL LD
23884,100,M13703 UNO 84/90 CRISTAL LE
23885,100,C3 1.4 C/AR TRASM MECANICO
23887,100,ONIX 16/19 BICOLOR LD
23888,100,ONIX 16/19 BICOLOR LE
23889,100,M46705 GOL 87/95 LE
23890,100,M46039 GOL G5/G6 VOYAGE G5/ UP/GOLF 08/13
23891,100,M35017 CORSA CLASSIC 13
23892,100,M35032 CLASSIC/MERIVA
23893,100,M45013 GOL 95...
23894,100,M39039 CELTA 00/03
23895,100,M21053 FIESTA/KA 2008
23896,100,M15030 PALIO ...04
23897,100,M21058 FIESTA 08/10 / KA 14...
23898,100,M35037 CORSA CLASSIC/CELTA ..06 DOURADO
23899,100,M35022 CORSA 00/02 DOURADO
23900,100,M48006 FOX/CROSS 10/14
23901,100,M99807 NEW FIESTA
23902,100,M45042 GOL 95/99 C/BORRACHA (CHURRASQUEIRA)
23903,100,40468 CORSA CLASSIC TRASEIRA LD/LE
23904,100,GOL G2 2P C/CHAVE
23905,100,GOL G2 4P S/CHAVE
23906,100,20168 GOL G2 4P C/CHAVE
23907,100,N341125 GOL G2 4P S/CHAVE
23908,100,20876 GOL G3 2P S/CHAVE LD
23909,100,20879 GOL G3 4P S/C LD/LE
23910,100,20878 GOL G3 G4 4P C/CHAVE LD/LE
23911,100,N341127 GOL G3 2P DIANT C/CHAVE LD/LE
23912,100,20451 KOMBI CLIPPER C/CHAVE DIANT
23913,100,N341080 KOMBI CLIPPER / PORTA MEIO C/CHAVE
23914,100,N340816 PALIO C/CHAVE YALE LD/LE
23915,100,70225 PALIO/SIENA/STRADA 04... DIANT LE
23916,100,PS2617C FOCUS 08...
23917,100,N340236 UNO/FIORINO 04 C/CHVE LD
23918,100,70295 UNO MILLE/FIORINO 04/13 LE
23919,100,M26024 KA 14... C/F LD
23922,100,M26025 KA 14... C/F LE
23923,100,M26023 KA 14... S/F LE
23924,100,M26022 KA 14... S/F LD
23925,100,N164018 GOL/GOLF 99/06
23930,100,N163041 GOL/PAR/SAV G3
23931,100,N159450 FIESTA/KA/ECOSPORT 08/13
23932,100,N160521 PALIO/IDEA/SEINA/STRADA 05...
23933,100,N162045 CORSA 2000
23934,100,N164051 CORSA/CELTA 11...
23935,100,N165014 GOL G5
23936,100,N169909 ONIX/PRISMA/SPIN 13...
23937,100,N164032 UNO 11...
23938,100,N160440 UNIVERSAL PRETA
23939,100,N160443 UNIVERSAL CROMADA
23940,100,N260251 VW PRETA (CENTRO RODA)
23941,100,N260273 GM PRATA (CENTRO RODA)
23942,100,N146338 UNO VIVACY/FIORINO CENTRAL
23943,100,N146334 UNO VIVACY/FIORINO LATERAL
23944,100,PS2118D AGILE/MONTANA 11
23945,100,M99818 VECTRA GT/GTX
23946,100,N146330 ONIX/SPIN/COBALT CENTRAL PAINEL
23949,100,N010592 PALIO/SIENA/STRADA CENTRAL COMPLETO
23950,100,N011102 PALIO/WEEK/SIENA 14... CENTRAL
23951,100,N011122 PALIO/SIENA/WEEK/ 13/20 CENTRAL
23952,100,N011017 PALIO TDS 01/11 C/AR CENTRAL
23953,100,N011016 PALIO TDS 01/11 S/AR CENTRAL
23954,100,N011028 GOL 95/99 C/DIFUSOR CENTRAL
23955,100,N011027 GOL95/99 S/DIFUSOR CENTRAL
23956,100,N340577 G4 VIDRO ELETRICO PAINEL
23957,100,N010790 FIORINO/UNO 94/13
23958,100,N1310414 FIT 09/14 CROMADO
23959,100,N137038 SPORT MONTANA CORSA
23960,100,M45037 GOL 87/94 TAMPA PORTA LUVA
23961,100,F21040 GOL/SAV/PAR G4 00/09
23964,100,F24032 CORSA/MONTANA/MONZA/CELTA
23965,100,M15256 500/PUNTO/LINEA/NOVO PALIO
23966,100,F21030 GOL/PAR/SAV/KOMBI
23967,100,F25754 C3/C5/C6 P206
23968,100,20453 FUSCA 78/96 C/C PRETA
23970,100,N341078 KOMBI 74 S/C PORTA MEIO
23971,100,21349 FOX 03/ GOLF / GOL G5 G6 LD LE C/FURO
23973,100,M12720 FIORINO ..03 LD
23974,100,M12721 FIORINO ..03 LE
23975,100,M26758 KA 08 LD
23976,100,M26759 KA 08 LE
23977,100,H16
23978,100,H11
23979,100,ABRAÇADEIRAS
23980,100,M46734 GOL G6 LD REFLETOR
23984,100,M46735 GOL G6 LE REFLETOR
23985,100,M47755 VOYAGE G6/G7 2013... LE REFLETOR
23986,100,M47754 VOYAGE G6/G7 2013... LD REFLETOR
23987,100,M48731 FOX 15 .. LE REFLETOR
23988,100,M48730 FOX 15.. LD REFLETOR
23989,100,M48759 FOX 10/14 LE REFLETOR
23990,100,M48758 FOX 10/14 LD REFLETOR
23991,100,M35793 CORSA 03 ... LE
23992,100,M35792 CORSA 03...LD
23993,100,N158113 CAPA P/ PINÇA PRETA
23994,100,N158074 CAPA P/ PINÇA VERMELHA
23995,100,M99827 AMAROK 13...
23997,100,PS2624B CIVIC 07/11
23998,100,M99811 COROLLA 08/RAV
23999,100,M99810 ETIOS TDS
24000,100,M99806 HB20/VITARA/OUTLANDER
24001,100,PS2415D IDEA 11...
24002,100,40130 MONZA/CHEVETT LD
24003,100,40131 MONZA/CHEVETT LE
24004,100,M39806 ASTRA 99...LD
24005,100,M39807 ASTRA 99... LE
24006,100,M36829 COBALT 12... LE
24007,100,M36828 COBALT 12... LD
24008,100,M36826 ONIX/PRISMA 13...LD
24009,100,M36827 ONIX/PRISMA 13... LE
24010,100,M38814 VECTRA 06...LD
24011,100,M38815 VECTRA 06.. LE
24012,100,M39820 ZAFIRA LD
24013,100,M39821 ZAFIRA LE
24014,100,M15882 PALIO ATRACTIVE LD
24015,100,M15883 PALIO ATRACTIVE LE
24016,100,M13818 FIORINO 14/15 LD
24019,100,M13819 FIORINO 14/15 LE
24020,100,M13716 UNO TDS LANTERNA TETO
24021,100,M45736 GOL/SAN/PAR/VOY LANTERNA TETO
24022,100,M36701 CELTA TDS LANTERNA TETO
24023,100,M39705 ASTRA/VECTRA/CORSA LANTERNA TETO
24024,100,M13768 UNO 10/14 LD REFLETOR
24025,100,M13769 UNO 10/14 LE REFLETOR
24026,100,N236962 CORSA/MONTANA M. PARALAMA
24028,100,N236226 MONTANA SOLEIRA
24029,100,M48741 GOL/FOX 03/14 / UP 15... LANTERNA TETO
24030,100,GOL/PARATI/KOMBI LANTERNA TETO
24031,100,M15717 PALIO 96/00/SIENA 98/00/STRADA 99/01 LANTERNA TETO
24032,100,M15718 PALIO/SIENA/WEEKEND 01/STRADA 02 LANTERNA TETO
24033,100,M24720 KA 15.../ECOSPORT 13/17 LANTERNA TETO
24034,100,M99122 RADNAQ BLACK
24035,100,M99123 RADNAQ FANTASY
24036,100,CHEVETTE 83/93 AMBAR LD
24038,100,CHEVETTE 83/93 AMBAR LE
24039,100,CHEVETTE 83/93 CRISTAL LD
24040,100,CHEVETTE 83/93 CRISTAL LE
24041,100,M35033 CORSA CLASSIC/VECTRA 09
24042,100,M15022 PALIO 01.../PUNTO
24043,100,M39012 CELTA/PRISMA 06...
24044,100,M15019 UNO 02/04 / PUNTO
24045,100,KADETT 89.. TRICO LD
24046,100,KADETT 89... TRICO LE
24047,100,KADETT CRISTAL LD
24048,100,KADETT CRISTAL LE
24049,100,KADETT AMBAR LD
24050,100,KADETT AMBAR LE
24051,100,M48700 KOMBI CLIPPER AMBAR
24052,100,M48701 KOMBI CLIPPER CRISTAL
24053,100,M48702 KOMBI CLIPPER FUME
24054,100,M45069 GOL/SAVEIRO/VOYAGE G5/G6/G7 (CHURRASQUEIRA)
24055,100,M45048 GOL GIII 99/07/GIV 08/12 (CHURRASQUEIRA)
24056,100,M35070 CORSA 94/09 - DIREITA (CHURRASQUEIRA)
24057,100,M35071 CORSA 94/09 - ESQUERDA (CHURRASQUEIRA)
24058,100,M99731 ADAP 1 POLO
24059,100,M99732 ADAP 2 POLO
24060,100,M99775 ADAP GLOBO OTICO
24061,100,M99770 GOL G5 H7 MOD ARTEB
24062,100,M99726 ADAP H4
24063,100,M99728 UNIVERSAL H1
24064,100,M99727 ADAP H7
24065,100,M99773 CORSA/MONTANA/MERIVA PISCA
24066,100,M99741 GOL G5 PISCA
24067,100,M99701 UNO/PALIO/GOL GLOBO OTICO
24068,100,M99729 UNI GARRA 1 POLO
24069,100,M99730 UNI GARRA 2 POLO
24070,100,M99772 PALIO FIRE 04... PISCA
24071,100,N234096 FIXAÇAO PALIO/SEINA/WEEK
24073,100,VECTRA 97/99 LD
24074,100,VECTRA 97/99 LE
24075,100,VECTRA 94/96 LD
24076,100,VECTRA 94/96 LE
24077,100,M39744 COBALT/SPIN/PRISMA/ONIX/SONIC LANTERNA TETO
24080,100,M38766 VECTRA 11/ONIX/COBALT LD LANT PARALAMA
24081,100,M38767 VECTRA 11/ONIX/COBALT LE LANT PARALAMA
24082,100,M39702 ASTRA/ZAFIRA/CLASSIC AMBAR LANT PARALAMA
24083,100,M39703 ASTRA/ZAFIRA/CLASSIC CRISTAL LANT PARALAMA
24084,100,M48746 GOLF/POLO/BORA AMBAR LANT PARALAMA
24085,100,M48747 GOLF/POLO/BORA CRISTAL LANT PARALAMA
24086,100,M99447 PALIO 01/ LD
24087,100,N99448 PALIO 01 / DUPLO LE
24088,100,M99408 PALIO 96 LD
24089,100,M99409 PALIO 96 DUPLO LE
24091,100,M99412 PALIO FIRE 03 D.D
24092,100,M99406 PALIO FIRE 03 D.D CONCHA
24093,100,M99407 PALIO FIRE 03 D.E CONCHA
24094,100,M99413 PALIO FIRE 03 D.E
24095,100,M99410 PALIO 04../DOBLO D.D
24096,100,M99411 PALIO 04../DOBLO D.E
24097,100,M99400 UNO 04/ D.D
24098,100,M99401 UNO 04/ D.E
24099,100,M99402 UNO 05/10 D.D
24100,100,M99403 UNO 05/10 D.E
24101,100,M99404 UNO 10... LD
24102,100,M99405 UNO 10... LE
24103,100,M99439 FOX 09/ TRAVA ELETRICA
24104,100,M99440 FOX/POLO T.D
24105,100,M99441 FOX/POLO T.E
24106,100,M99499 GOL G6/FOX DUPLO LE
24107,100,M99498 GOL G6/FOX SIMPLES LD
24108,100,M99435 GOL G4 G5/FOX D.E
24109,100,M99427 CELTA/CORSA/ASTRA T.D T.E
24110,100,M99426 CORSA/CELTA/ASTRA 4PORTAS
24111,100,M99424 CORSA/CELTA/ASTRA DUPLO D.E
24112,100,N181010 GOL 87/94 TAMPA/PORTA-LUVAS
24113,100,N118001 FOX 03/10 4P
24118,100,N118118 FOX 4P 10...F/CROMADO
24119,100,N112248 FOX 10...
24120,100,N118007 GOL CL 87/92 PRETO
24121,100,N118008 GOL/PARATI CL-MI 95 4P
24122,100,N118006 GOL CLI 95 2P
24123,100,N118003 GOL G3 2P
24124,100,N118004 GOL G3 4P
24125,100,N118005 GOL G4 4P
24126,100,N118014 GOL G4 2P
24127,100,N118019 GOL G5 4P
24128,100,N111522 SAVEIRO CROSS 14 CABINE ESTENDIDA 4PÇS
24129,100,N111520 SAVEIRO CROSS LARGO 4PÇS
24130,100,N118015 SAVEIRO G4
24131,100,N118016 SAVEIRO G3
24132,100,N119000 SAVEIRO 09 4PÇS
24133,100,N118026 UP 14...
24134,100,N118082 ASTRA 2P
24135,100,N118083 ASTRA 4P
24136,100,N118069 CELTA 06/ 2P
24137,100,N118070 CELTA 06/ 4P
24138,100,N118072 CELTA 06... 2P
24139,100,N118071 CELTA 06.. 4P
24140,100,N118060 CORSA FINO 2P
24141,100,N118061 CORSA FINO 4P
24142,100,N118064 CORSA G2 4P
24143,100,N111478 CORSA CLASSIC 11..
24144,100,N118076 MONTANA ...10
24145,100,N119207 MONTANA 11...
24146,100,N119003 CROSSFOX
24147,100,N119005 FOX 4P
24148,100,N119006 GOL 08 2P
24149,100,N119007 GOL 08 4P
24150,100,N119009 PARATI 08
24151,100,N119010 PARATI 08 4P
24152,100,N119008 SAVEIRO 08
24153,100,N119002 SAVEIRO 09
24154,100,N111511 SAVEIRO CABINE DUPLA
24155,100,N118027 UP 14...
24156,100,N119011 VOYAGE 09 4P
24157,100,N119012 CELTA 2P
24158,100,N119013 CELTA 4P
24159,100,N119014 CORSA 2P
24160,100,N119015 CORSA 4P
24161,100,N119016 MONTANA
24162,100,N111492 ONIX 12... 4P
24163,100,N119017 PRISMA 06 4P
24164,100,N119021 ECOSPORT TDS
24165,100,N119024 FIESTA AMAZON 4P
24166,100,N119058 FIESTA HTC/SEDAN 12...
24167,100,N119028 KA TDS
24168,100,N112339 KA 15...
24169,100,N119901 ARGO 17 4P
24170,100,N119043 FIORINO LONGA
24171,100,N119044 FIORINO CURTA
24172,100,N119045 IDEA TDS-FRISOS
24173,100,N112281 MOBI 16...
24174,100,N119034 PALIO 96/04 2P
24175,100,N119037 PALIO 05.. 4P
24176,100,N111383 NOVO PALIO 12...
24177,100,N119039 STRADA 00
24178,100,N111477 STRADA 13..
24179,100,N111512 STRADA CABINE DUPLA 20
24180,100,N119032 UNO MILLE 2P
24181,100,N119033 UNO MILLE 4P
24182,100,N119041 UNO WAY 09...
24183,100,N119042 UNO WAY 09...4P
24184,100,N119054 FIT TDS
24185,100,N119055 CITY TDS
24186,100,N119063 HB20
24187,100,N111514 HB20/2020
24188,100,N111519 HB20 SEDAN /2020
24189,100,N119053 I30 TDS
24190,100,N112343 SANDERO 15...
24191,100,N119046 COROLLA TDS
24192,100,ENTREGA
24194,100,M45749 SAVEIRO G3 C/SOQUETE
24195,100,M99717 ANTENA/CELULAR
24198,100,M99216 TUBARAO CROMADO-ANTENA
24199,100,M99215 TUBARAO PRETO-ANTENA
24200,100,M99209 PEQUENA CROMADO-ANTENA
24201,100,TRASEIRA PEQUENA PRETO-ANTENA
24202,100,M99361 INTERNA MC-ANTENA
24203,100,M99305 BRAKE LIGHT UNIVERSAL 20 LEDS - CRISTAL
24204,100,M99304 BRAKE LIGHT UNIVERSAL 20 LEDS - VERMELHO
24205,100,M99307 BRAKE LIGHT UNIVERSAL 20 LEDS MOD. BLAWER - CRISTAL
24206,100,M99306 BRAKE LIGHT UNIVERSAL 20 LEDS MOD. BLAWER - VERMELHO
24207,100,N159306 GOL/PAR/SAV B/CURTA COIFA
24208,100,N158064 FOX S/BASE COIFA CAMBIO
24209,100,N159303 GOL G3 ARO CROMADO-COIFA CAMBIO
24210,100,N159302 GOL G3 ARO PRETO-COIFA CAMBIO
24211,100,N159305 GOL G4 05/14-COIFA CAMBIO
24212,100,N154032 GOL/PARATI 95/05-COIFA CAMBIO
24213,100,N154042 GOL CL/GL 95/05 SANFONADA-COIFA CAMBIO
24214,100,N154040 GOL/VOY 88/94 BASE LONGA-COIFA CAMBIO
24215,100,N158063 GOL G5 S/BASE-COIFA CAMBIO
24216,100,N159309 GOL G5/FOX ARO CROMADO-COIFA CAMBIO
24217,100,N159310 GOL G5/FOX ARO PRATA-COIFA CAMBIO
24218,100,N159308 GOL G5/FOX ARO PRETO-COIFA CAMBIO
24219,100,N154049 ASTRA 99/11 C/BASE-COIFA CAMBIO
24220,100,N154047 CELTA C/BASE-COIFA CAMBIO
24221,100,N159294 CELTA / CORSA CLASSIC C/BASE-COIFA CAMBIO
24222,100,N154046 CORSA 94/12 C/BASE-COIFA CAMBIO
24223,100,N150492 MERIVA C/BASE-COIFA CAMBIO
24224,100,N159519 ONIX C/BASE-COIFA CAMBIO
24225,100,N150119 SPIN 13/18 BASE CINZA CLARO-COIFA CAMBIO
24226,100,N150120 SPIN 13/18 BASE CINZA ESCURO-COIFA CAMBIO
24227,100,N151253 VECTRA C/BASE-COIFA CAMBIO
24228,100,N150146 KA 15/20 ECOSPORT 13/20-COIFA CAMBIO
24229,100,N159321 ECOSPORT/FIESTA BASE CROMADO-COIFA CAMBIO
24230,100,N159322 ECOSPORT/FIESTA BASE PRATA-COIFA CAMBIO
24231,100,N159320 ECOSPORT/FIESTA BASE PRETO-COIFA CAMBIO
24232,100,N159507 KA 08/13 C/BASE-COIFA CAMBIO
24233,100,N150140 ARGO 17/20-COIFA CAMBIO
24234,100,N159501 GRAN SIENA/PALIO BASE CROMADO-COIFA CAMBIO
24235,100,N159502 GRAN SIENA/PALIO BASE PRETO-COIFA CAMBIO
24236,100,N159506 IDEA/SIENA/PALIO 08/16 C/BASE-COIFA CAMBIO
24237,100,N150117 MOBI 16/19 C/BASE-COIFA CAMBIO
24238,100,N158066 PALIO C/BASE-COIFA CAMBIO
24239,100,N150491 PALIO/STRADA/WEEK 07/11 C/BASE-COIFA CAMBIO
24240,100,N154025 UNO 84/13 C/BOLA-COIFA CAMBIO
24241,100,N159315 UNO 11/20 S/BASE-COIFA CAMBIO
24242,100,N151312 GOL/PAR/SAV MOTO LD C/FURO-ACABAMENTO BANCO
24243,100,N151313 GOL/PAR/SAV MOTO LE S/FURO-ACABAMENTO BANCO
24244,100,N151314 GOL/PAR/SAV PASSA LD S/FURO-ACABAMENTO BANCO
24245,100,N151315 GOL/PAR/SAV PASSA LE C/FURO-ACABAMENTO BANCO
24246,100,N152074 CELTA MOTO LE S/FURO-ACABAMENTO BANCO
24247,100,N152077 CELTA PASSA LD S/FURO-ACABAMENTO BANCO
24248,100,N151352 FOX/POLO MOTO LD C/FURO-ACABAMENTO BANCO
24249,100,N151351 FOX/POLO MOTO LE S/FURO-ACABAMENTO BANCO
24250,100,N151346 FOX/POLO PASSA LD S/FURO-ACABAMENTO BANCO
24251,100,N151345 FOX/POLO PASSA LE C/FURO-ACABAMENTO BANCO
24252,100,N151075 GOL/PAR/SAV 94 MOTO LD C/FURO-ACABAMENTO BANCO
24253,100,N151085 GOL/PAR/SAV 94 MOTO LE S/FURO-ACABAMENTO BANCO
24254,100,N151090 GOL/PAR/SAV 94 PASSA LD S/FURO-ACABAMENTO BANCO
24255,100,N151080 GOL/PAR/SAV 94 PASSA LE C/FURO-ACABAMENTO BANCO
24256,100,N232099 CELTA-BOTAO TRAVA BANCO
24257,100,N232111 CORSA-BOTAO TRAVA BANCO
24258,100,N130156 COROLLA 03/07-APLIQUE TAMPA MALA
24261,100,N130157 COROLLA 08/11-APLIQUE TAMPA MALA
24262,100,N130158 COROLLA 12...-APLIQUE TAMPA MALA
24263,100,N342213 TRITON 08/12-APLIQUE TAMPA MALA
24264,100,N144162 FOX 03/07-APLIQUE GRADE
24265,100,N144163 FOX 08.../SPACE FOX 08/09-APLIQUE GRADE
24266,100,144161 GOL G4 06/08-APLIQUE GRADE
24267,100,N144160 GOL G5-APLIQUE DA GRADE
24268,100,N144170 CELTA 00/05-APLIQUE GRADE
24269,100,N144171 CELTA 06/11-APLIQUE GRADE
24270,100,N144014 ECOSPORT 10...-APLIQUE GRADE
24271,100,N144180 HB20-APLIQUE GRADE
24272,100,N144012 COROLLA 08..-APLIQUE GRADE
24273,100,N144011 COROLLA 12...-APLIQUE GRADE
24274,100,N042909 GOL G4-APLIQUE MILHA
24275,100,N042907 GOL G5/PALHETA-APLIQUE MILHA
24276,100,N042908 GOL G5/ARCO-APLIQUE MILHA
24277,100,N043099 ONIX 12/16-APLIQUE MILHA
24278,100,N043098 S10 12-APLIQUE MILHA
24279,100,N159304 GOL G3 ARO CROMADO-COIFA CAMBIO
24280,100,N345106 VW
24281,100,N164022 GOL/SANTANA
24282,100,N159421 GOL G3-PRATA
24283,100,N150482 GOL G3 ARO PRETO-COIFA CAMBIO
24284,100,N152030 CELTA C/BASE-COIFA CAMBIO
24285,100,N237097 VW VARETA DO CAPO
24286,100,N236876 FORD VARETA CAPO
24287,100,N232082 GM VARETA CAPO
24288,100,N231195 GOL/PAR/SAV VARETA CAPO
24289,100,N236333 HONDA MOLDURAS EXTERNAS
24290,100,N236092 FIAT DUCATO FORRAÇAO CARPETE TDS
24291,100,NEW CIVIC 07/11 RE CRISTAL LD
24295,100,NEW CIVIC 07/11 RE CRISTAL LE
24296,100,N559128 FOX/GOL G4- BOTAO DA BUZINA
24297,100,N559131 GOL G5-BOTAO DA BUZINA
